Molecule ChEMBL ID,#RO5 Violations,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID
CHEMBL4859978,0,O=C(O)CCCO/N=C1C(=C2/C(=O)Nc3ccccc32)/Nc2ccccc2/1,IC50,>,5000,nM,0,CHEMBL4845103,Inhibition of HDAC4 (unknown origin) measured after 30 mins by fluorescence microplate reader assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4842385,1,Scientific Literature,J Med Chem,2021,None
CHEMBL567056,1,Cc1ccc(-c2cnc(N(CCCOc3ccccc3)Cc3ccc(C(=O)NO)cc3)s2)cc1,Activity,=,92.65,%,0,CHEMBL1037398,Inhibition of human recombinant his tagged HDAC4 expressed in baculovirus assessed as residual activity at 5 uM,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1156110,1,Scientific Literature,Bioorg Med Chem Lett,2009,None
CHEMBL261735,2,CCC(=O)CCCCC[C@H](NC(=O)Cc1c(C)[nH]c2ccc(OC)cc12)c1ncc(-c2ccccc2)[nH]1,IC50,>,10000,nM,0,CHEMBL932447,Inhibition of HDAC4 expressed in Escherichia coli,B,BAO_0000019,assay format,None,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1144784,1,Scientific Literature,J Med Chem,2008,None
CHEMBL356066,0,O=C(/C=C/c1ccc(CN(CCO)CCc2c[nH]c3ccccc23)cc1)NO,IC50,=,1.2,nM,0,CHEMBL973328,Inhibition of flag-tagged HDAC4,B,BAO_0000357,single protein format,None,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1156529,1,Scientific Literature,Proc Natl Acad Sci U S A,2007,None
CHEMBL1791402,1,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CCCCN1C(=O)[C@@H](NC(=O)[C@@H](N)Cc1cn(OC)c2ccccc12)[C@H](C)CC)C(=O)O,IC50,=,152,nM,0,CHEMBL973336,Inhibition of flag-tagged HDAC4 by pull-down assay,B,BAO_0000357,single protein format,None,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1156529,1,Scientific Literature,Proc Natl Acad Sci U S A,2007,None
CHEMBL98,0,O=C(CCCCCCC(=O)Nc1ccccc1)NO,Inhibition,,,%,0,CHEMBL4262076,Inhibition of HDAC4 in human HepG2 cells assessed as increase in acetylated-histone H3 level at 5 uM after 48 hrs by Western blot analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HepG2,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4261493,1,Scientific Literature,Medchemcomm,2017,None
CHEMBL4078458,0,COc1ccc(/C=C/C(=O)NO)c(-c2ccc(-c3ccccc3)cc2)c1,IC50,>,20000,nM,0,CHEMBL4771507,Inhibition of HDAC4 (unknown origin) (648 to 1057 residues) expressed in Escherichia coli BL21(DE3) cells using Boc-Lys(TFA)-AMC as substrate preincubated for 5 mins followed by substrate addition and measured after 30 mins by fluorescence method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4765362,1,Scientific Literature,J Med Chem,2020,None
CHEMBL3110004,2,O=C(NCC1(c2nc(-c3ccccc3)cs2)CCOCC1)c1cccc(-c2noc(C(F)(F)F)n2)c1,Ki,=,126,nM,0,CHEMBL4771525,Inhibition of human HDAC4 using (Boc-Lys(trifluoroacetyl)-AMC) as substrate measured after 2 hrs by Cheng-Prusoff analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4765362,1,Scientific Literature,J Med Chem,2020,None
CHEMBL3310505,1,C/C=C1\NC(=O)[C@H]2CSSCC/C=C/[C@@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@H](C(C)C)NC1=O,IC50,=,647,nM,0,CHEMBL4771531,Inhibition of HDAC4 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4765362,1,Scientific Literature,J Med Chem,2020,None
CHEMBL4177129,0,O=C(NO)c1ccc(CN(CCCCO)C(=O)Nc2ccccc2)cc1,IC50,=,14000,nM,0,CHEMBL4729572,Inhibition of human HDAC4 expressed in HEK293/T17 cells pre-incubated for 10 mins before Boc-Lys(TFA)-AM substrate addition and measured after 30 mins by fluorescence-based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4725372,1,Scientific Literature,J Med Chem,2020,None
CHEMBL2178343,0,O=C(NO)c1cccc(-c2cn(CCc3ccsc3)nn2)c1,IC50,>,100000,nM,0,CHEMBL2185050,Inhibition of HDAC4 by fluorometric assay,B,BAO_0000357,single protein format,None,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL2176939,1,Scientific Literature,J Med Chem,2012,None
CHEMBL213934,0,CC(C)(C)OC(=O)N[C@@H](CCCCCS)C(=O)NC1CCCC1,IC50,=,1030,nM,1,CHEMBL868654,Inhibition of HDAC4,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1146857,1,Scientific Literature,J Med Chem,2006,None
CHEMBL115011,1,O=C(CCCCCCC(=O)C(F)(F)F)Nc1cccc(-c2ccccc2)c1,IC50,=,200,nM,0,CHEMBL931623,Inhibition of HDAC4 H976Y mutant expressed in Escherichia coli,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1144011,1,Scientific Literature,Bioorg Med Chem Lett,2008,None
CHEMBL27759,0,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1,Activity,,,,0,CHEMBL931624,Inhibition of HDAC4 H976Y mutant expressed in Escherichia coli at 10 uM,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1144011,1,Scientific Literature,Bioorg Med Chem Lett,2008,None
CHEMBL3110002,0,O=C(NO)[C@@H]1[C@H](c2ccccc2)[C@H]1c1ccc2ncc(C(F)(F)F)nc2c1,IC50,>,50000,nM,0,CHEMBL3112166,Inhibition of HDAC4 in human Jurkat E6.1 cells using Boc-Lys-Ac as substrate incubated for 2 hrs prior to substrate addition measured after 3 hrs by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Jurkat,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3108758,1,Scientific Literature,J Med Chem,2013,CHEMBL3307526
CHEMBL3110001,0,O=C(NO)[C@@H]1[C@H](c2ccccc2)[C@H]1c1ccc2nccnc2c1,IC50,>,50000,nM,0,CHEMBL3112166,Inhibition of HDAC4 in human Jurkat E6.1 cells using Boc-Lys-Ac as substrate incubated for 2 hrs prior to substrate addition measured after 3 hrs by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Jurkat,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3108758,1,Scientific Literature,J Med Chem,2013,CHEMBL3307526
CHEMBL3109997,0,O=C(NO)[C@@H]1[C@H](c2ccccc2)[C@H]1c1cc2ccccn2n1,IC50,>,50000,nM,0,CHEMBL3112166,Inhibition of HDAC4 in human Jurkat E6.1 cells using Boc-Lys-Ac as substrate incubated for 2 hrs prior to substrate addition measured after 3 hrs by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Jurkat,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3108758,1,Scientific Literature,J Med Chem,2013,CHEMBL3307526
CHEMBL3109996,0,O=C(NO)[C@@H]1[C@H](c2ccccc2)[C@H]1c1cn2ccccc2n1,IC50,>,50000,nM,0,CHEMBL3112166,Inhibition of HDAC4 in human Jurkat E6.1 cells using Boc-Lys-Ac as substrate incubated for 2 hrs prior to substrate addition measured after 3 hrs by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Jurkat,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3108758,1,Scientific Literature,J Med Chem,2013,CHEMBL3307526
CHEMBL3108793,0,O=C(NO)[C@@H]1[C@H](c2ccccc2)[C@H]1c1ccc(C(F)(F)F)nc1,IC50,>,50000,nM,0,CHEMBL3112166,Inhibition of HDAC4 in human Jurkat E6.1 cells using Boc-Lys-Ac as substrate incubated for 2 hrs prior to substrate addition measured after 3 hrs by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Jurkat,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3108758,1,Scientific Literature,J Med Chem,2013,CHEMBL3307526
CHEMBL3109978,0,O=C(NO)[C@@H]1[C@H](c2ccccc2)[C@H]1c1ccc2nc(C3CC3)cnc2c1,IC50,=,110,nM,0,CHEMBL3112167,Inhibition of HDAC4 in human Jurkat E6.1 cells using Boc-Lys-TFA as substrate incubated for 2 hrs prior to substrate addition measured after 3 hrs by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Jurkat,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3108758,1,Scientific Literature,J Med Chem,2013,CHEMBL3307526
CHEMBL3109994,0,O=C(NO)[C@@H]1[C@H](c2ccccc2)[C@H]1c1ccnc(C(F)(F)F)c1,IC50,=,2600,nM,0,CHEMBL3112167,Inhibition of HDAC4 in human Jurkat E6.1 cells using Boc-Lys-TFA as substrate incubated for 2 hrs prior to substrate addition measured after 3 hrs by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Jurkat,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3108758,1,Scientific Literature,J Med Chem,2013,CHEMBL3307526
CHEMBL3110020,0,O=C(NO)[C@@H]1[C@H](c2ccccc2)[C@H]1c1ccc(-c2ncco2)cc1,IC50,=,350,nM,0,CHEMBL3112167,Inhibition of HDAC4 in human Jurkat E6.1 cells using Boc-Lys-TFA as substrate incubated for 2 hrs prior to substrate addition measured after 3 hrs by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Jurkat,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3108758,1,Scientific Literature,J Med Chem,2013,CHEMBL3307526
CHEMBL3110019,0,Cc1cnc(-c2ccc([C@H]3[C@H](C(=O)NO)[C@@H]3c3ccccc3)cc2F)[nH]1,IC50,=,400,nM,0,CHEMBL3112167,Inhibition of HDAC4 in human Jurkat E6.1 cells using Boc-Lys-TFA as substrate incubated for 2 hrs prior to substrate addition measured after 3 hrs by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Jurkat,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3108758,1,Scientific Literature,J Med Chem,2013,CHEMBL3307526
CHEMBL3109988,0,Cc1ncc([C@H]2[C@H](C(=O)NO)[C@@H]2c2ccccc2)s1,IC50,=,100,nM,0,CHEMBL3112174,Inhibition of human recombinant HDAC4 catalytic domain using Boc_Lys_TFA as substrate after 60 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3108758,1,Scientific Literature,J Med Chem,2013,None
CHEMBL3110021,0,O=C(NO)[C@@H]1[C@H](c2ccccc2)[C@H]1c1ccc(-c2cnco2)cc1,IC50,=,20,nM,0,CHEMBL3112174,Inhibition of human recombinant HDAC4 catalytic domain using Boc_Lys_TFA as substrate after 60 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3108758,1,Scientific Literature,J Med Chem,2013,None
CHEMBL3110017,0,Cn1ccnc1-c1ccc([C@H]2[C@H](C(=O)NO)[C@@H]2c2ccccc2)cc1,IC50,=,290,nM,0,CHEMBL3112174,Inhibition of human recombinant HDAC4 catalytic domain using Boc_Lys_TFA as substrate after 60 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3108758,1,Scientific Literature,J Med Chem,2013,None
CHEMBL3110016,0,O=C(NO)[C@@H]1[C@H](c2ccccc2)[C@H]1c1cccc(-c2ncc(F)cn2)c1,IC50,=,100,nM,0,CHEMBL3112174,Inhibition of human recombinant HDAC4 catalytic domain using Boc_Lys_TFA as substrate after 60 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3108758,1,Scientific Literature,J Med Chem,2013,None
CHEMBL3110009,0,CC1(C)CN(c2ccc([C@H]3[C@H](C(=O)NO)[C@@H]3c3ccccc3)cc2)C1,IC50,=,330,nM,0,CHEMBL3112174,Inhibition of human recombinant HDAC4 catalytic domain using Boc_Lys_TFA as substrate after 60 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3108758,1,Scientific Literature,J Med Chem,2013,None
CHEMBL497331,0,O=C(NCC1CCCCC1)c1ccc(C(=O)C(F)(F)F)s1,IC50,=,350,nM,0,CHEMBL995557,Inhibition of HDAC4GOF mutant expressed in Escherichia coli,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1150306,1,Scientific Literature,Bioorg Med Chem Lett,2008,None
CHEMBL496511,0,CN(Cc1ccccc1)Cc1ccc(C(=O)C(F)(F)F)s1,IC50,=,970,nM,0,CHEMBL995558,Inhibition of wild type HDAC4 expressed in Escherichia coli,B,BAO_0000019,assay format,None,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1150306,1,Scientific Literature,Bioorg Med Chem Lett,2008,None
CHEMBL496923,0,C[C@@H](NC(=O)c1ccc(C(=O)NO)s1)c1ccccc1,IC50,=,2700,nM,0,CHEMBL995558,Inhibition of wild type HDAC4 expressed in Escherichia coli,B,BAO_0000019,assay format,None,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1150306,1,Scientific Literature,Bioorg Med Chem Lett,2008,None
CHEMBL248486,0,O=C(NCC1CCCCC1)c1ccc(C(=O)C(F)(F)F)cc1,Inhibition,=,32,%,0,CHEMBL995562,Inhibition of wild type HDAC4 at 10 uM,B,BAO_0000357,single protein format,None,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1150306,1,Scientific Literature,Bioorg Med Chem Lett,2008,None
CHEMBL522396,0,CS(=O)(=O)c1ccc(C(=O)N2CCc3ccccc32)s1,Activity,,,,0,CHEMBL995562,Inhibition of wild type HDAC4 at 10 uM,B,BAO_0000357,single protein format,None,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1150306,1,Scientific Literature,Bioorg Med Chem Lett,2008,None
CHEMBL504742,None,O=C(B(O)O)c1ccc(C(=O)N2CCc3ccccc32)s1,Activity,,,,0,CHEMBL995562,Inhibition of wild type HDAC4 at 10 uM,B,BAO_0000357,single protein format,None,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1150306,1,Scientific Literature,Bioorg Med Chem Lett,2008,None
CHEMBL496094,0,O=C(c1ccc(C(=O)C(F)(F)F)s1)N1CCn2c(-c3ccccc3)cnc2C1,IC50,=,370,nM,0,CHEMBL995557,Inhibition of HDAC4GOF mutant expressed in Escherichia coli,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1150306,1,Scientific Literature,Bioorg Med Chem Lett,2008,None
CHEMBL522396,0,CS(=O)(=O)c1ccc(C(=O)N2CCc3ccccc32)s1,Activity,,,,0,CHEMBL995561,Inhibition of HDAC4GOF mutant at 10 uM,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1150306,1,Scientific Literature,Bioorg Med Chem Lett,2008,None
CHEMBL498778,0,COc1ccc(CNC(=O)c2ccc(C(=O)C(F)(F)C(F)(F)F)s2)cc1,Activity,,,,0,CHEMBL995561,Inhibition of HDAC4GOF mutant at 10 uM,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1150306,1,Scientific Literature,Bioorg Med Chem Lett,2008,None
CHEMBL3670668,0,COc1ccc(-c2cc(-c3ccccc3)[nH]c2C(=O)NCc2ccc(C(=O)NCCS)cc2)cc1,IC50,=,956,nM,0,CHEMBL3707888,Enzyme Assay: The reactions were carried out in a 96-well microplate for fluorometry in a 50 μl reaction volume. After the deacetylation reaction,,,,,,,,,,,,,,,,,,
CHEMBL3109983,0,O=C(NO)[C@@H]1[C@H](c2ccccc2)[C@H]1c1ccc2c(c1)CN(CC(F)(F)F)C2=O,IC50,=,30,nM,0,CHEMBL3112174,Inhibition of human recombinant HDAC4 catalytic domain using Boc_Lys_TFA as substrate after 60 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3108758,1,Scientific Literature,J Med Chem,2013,None
CHEMBL3110014,0,O=C(NO)[C@@H]1[C@H](c2ccccc2)[C@H]1c1ccc(-c2ncccn2)cc1,IC50,=,60,nM,0,CHEMBL3112174,Inhibition of human recombinant HDAC4 catalytic domain using Boc_Lys_TFA as substrate after 60 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3108758,1,Scientific Literature,J Med Chem,2013,None
CHEMBL2371801,1,CC[C@H](C)[C@@H]1NC(=O)[C@@H](Cc2ccc(OC)cc2)NC(=O)[C@H](CCCCCC(=O)C(F)(F)F)NC(=O)[C@H]2CCCN2C1=O,IC50,=,610,nM,0,CHEMBL827902,Inhibition of human histone deacetylase 4 prepared from 293T cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,293T,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1137993,1,Scientific Literature,Bioorg Med Chem Lett,2004,None
CHEMBL27759,0,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1,IC50,>,100000,nM,0,CHEMBL2416768,Inhibition of human recombinant HDAC4 using p53 residues 379-382 (RHKKAc) as substrate,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL2413039,1,Scientific Literature,Bioorg Med Chem,2013,None
CHEMBL3335299,0,O=C(CCCCc1ccn(Cc2ccc(Nc3ccccc3)cc2)n1)NO,IC50,=,56300,nM,0,CHEMBL3388842,Inhibition of human recombinant HDAC4 after 60 mins by fluorimetric assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3352093,1,Scientific Literature,Eur J Med Chem,2014,None
CHEMBL3335298,0,O=C(CCCCc1ccn(Cc2ccc(-n3ccc4ccccc43)cc2)n1)NO,IC50,=,86400,nM,0,CHEMBL3388842,Inhibition of human recombinant HDAC4 after 60 mins by fluorimetric assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3352093,1,Scientific Literature,Eur J Med Chem,2014,None
CHEMBL343448,1,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3086767,0,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3329621,3,CC(C)[C@@H]1NC(=O)[C@]2(C)CSC(=N2)c2csc(n2)CNC(=O)C[C@@H](/C=C/CCSSCC/C=C/[C@@H]2CC(=O)NCc3nc(cs3)C3=N[C@@](C)(CS3)C(=O)N[C@@H](C(C)C)C(=O)O2)OC1=O,Inhibition,<,20,%,0,CHEMBL3366366,Inhibition of HDAC4 (unknown origin) at 1 uM incubated for 30 mins in presence of BSA and DTT by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3352121,1,Scientific Literature,ACS Med Chem Lett,2014,None
CHEMBL27759,0,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1,IC50,,,,0,CHEMBL4384542,Inhibition of human HDAC4 using Boc-Lys(trifluoroacetyl)-AMC as substrate by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4382249,1,Scientific Literature,Eur J Med Chem,2019,None
CHEMBL4467248,0,Fc1cccc2c1SC(=S)N1CCN=C21,IC50,>,50000,nM,0,CHEMBL4409765,Inhibition of recombinant human N-terminal His6/SUMO-tagged/C-terminal SII-tagged HDAC4 expressed in Escherichia coli BL21 DE3 using Boc-Lys(TFA)-AMC as substrate incubated for 1 hr by fluorescence based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4406872,1,Scientific Literature,Eur J Med Chem,2019,None
CHEMBL4465980,0,S=C1Sc2cc(Cl)ccc2C2=NCCCN12,IC50,=,21000,nM,0,CHEMBL4409765,Inhibition of recombinant human N-terminal His6/SUMO-tagged/C-terminal SII-tagged HDAC4 expressed in Escherichia coli BL21 DE3 using Boc-Lys(TFA)-AMC as substrate incubated for 1 hr by fluorescence based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4406872,1,Scientific Literature,Eur J Med Chem,2019,None
CHEMBL5208471,0,O=C1NC(=O)/C(=C\c2ccc(OCC(=O)N3N=C(c4ccccc4)CC3c3ccccc3)cc2)S1,IC50,=,1600,nM,0,CHEMBL5121012,Inhibition of recombinant human N-terminal His6-SUMO-tagged C-terminal SII-tagged HDAC4 expressed in Escherichia coli (BL21) DE3 pLysS cells using BocLys(trifluoroacetyl)-AMC as substrate incubated for 30 mins by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5120742,1,Scientific Literature,RSC Med Chem,2021,None
CHEMBL5189623,1,O=C1NC(=O)/C(=C\c2ccc(OCC(=O)N3N=C(c4ccc(F)cc4)CC3c3ccccc3)cc2)S1,IC50,=,4200,nM,0,CHEMBL5121012,Inhibition of recombinant human N-terminal His6-SUMO-tagged C-terminal SII-tagged HDAC4 expressed in Escherichia coli (BL21) DE3 pLysS cells using BocLys(trifluoroacetyl)-AMC as substrate incubated for 30 mins by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5120742,1,Scientific Literature,RSC Med Chem,2021,None
CHEMBL1830424,0,CCCCCCc1nc2cc(/C=C/C(=O)NO)ccc2n1CCN(C)C,Ki,=,5.3,nM,0,CHEMBL1832523,Competitive inhibition of HDAC4 using KI-104 as substrate by fluorescence assay,B,BAO_0000357,single protein format,None,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1828590,1,Scientific Literature,J Med Chem,2011,None
CHEMBL1923283,0,O=C(CCCCC(=O)Nc1nc2ccc([N+](=O)[O-])cc2s1)NO,Inhibition,,,%,0,CHEMBL1925880,Inhibition of HDAC4 in human HL60 cells assessed as increase in histone H4 acetylation at 1 ug/ml after 24 hrs by Western blot analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HL-60,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1921717,1,Scientific Literature,Bioorg Med Chem Lett,2011,CHEMBL3307654
CHEMBL1923289,0,O=C(CCCCCCC(=O)Nc1nc2ccc([N+](=O)[O-])cc2s1)NO,Inhibition,,,%,0,CHEMBL1925880,Inhibition of HDAC4 in human HL60 cells assessed as increase in histone H4 acetylation at 1 ug/ml after 24 hrs by Western blot analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HL-60,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1921717,1,Scientific Literature,Bioorg Med Chem Lett,2011,CHEMBL3307654
CHEMBL3221069,0,O=C(O)c1cc(OCCCCCSc2nc(-c3ccccc3)cc(=O)[nH]2)cc(C(=O)O)n1,Inhibition,=,45,%,0,CHEMBL3224210,Inhibition of human recombinant full length C-terminal His tagged HDAC4 expressed in baculovirus system using non-histone trifluoroacetyl-lysine derivative as substrate at 5 uM incubated for 15 mins prior to substrate addition by fluorimetric analysis,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3217483,1,Scientific Literature,Medchemcomm,2012,None
