Molecule ChEMBL ID,#RO5 Violations,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID
CHEMBL3221074,1,COC(=O)c1cc(OCCCCCCOc2ccc(NC(=O)Cc3ccccc3)cc2)cc(C(=O)OC)n1,Inhibition,,,%,CHEMBL3224214,Inhibition of HDAC in human U937 cells assessed as slight increase in histone H3 acetylation at 50 uM after 24 hrs by western blot analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,U-937,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL3217483,1,Scientific Literature,Medchemcomm,2012,CHEMBL3308006
CHEMBL195261,0,O=C(CCCCCCC(=O)Nc1ccccc1)NCCS,IC50,=,2350,nM,CHEMBL876995,In vitro inhibitory concentration against Histone deacetylase; Control value 0.06 uM,B,BAO_0000224,protein format,Homo sapiens,None,None,None,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1143516,1,Scientific Literature,Bioorg Med Chem Lett,2005,None
CHEMBL1818030,2,O=C(NCCSSCCNC(=O)/C(Cc1cccc(O)c1)=N/O)/C(Cc1cccc(O)c1)=N/O,Activity,,,,CHEMBL1819958,Inhibition of HDAC1 in human U937 cells assessed a increase in histone H3 acetylation in human U937 cells at 5 uM after 24 hrs by Western blot analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,U-937,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1817548,1,Scientific Literature,Bioorg Med Chem,2011,CHEMBL3308006
CHEMBL1934890,0,O=C(NO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)Nc1ccccc1,IC50,>,50000,nM,CHEMBL1937198,Inhibition of HDAC in human K562 cells using Boc-L-Lys(acetyl)-MCA as substrate by fluorogenic cellular assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,K562,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1932952,1,Scientific Literature,Bioorg Med Chem,2012,CHEMBL3308378
CHEMBL557066,0,O=C(/C=C/c1ccc(-c2ccc(Cl)cc2)cc1)NO,Activity,,,,CHEMBL1036484,Inhibition of HDAC in human IGROV1 cells assessed as p53 acetylation at IC50 after 48 hrs by Western blot,B,BAO_0000219,cell-based format,Homo sapiens,None,None,IGROV-1,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1158371,1,Scientific Literature,Eur J Med Chem,2009,CHEMBL3307502
CHEMBL2440718,0,CCCCCCNC(=O)Nc1cc(/C=C/C(=O)NO)ccc1OCCN(CC)CC,Inhibition,=,87.5,%,CHEMBL2443760,Inhibition of HDAC in human HeLa cell nuclear extracts using Fluor de Lys as substrate at 1 uM by fluorescence assay,B,BAO_0000224,protein format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL2440014,1,Scientific Literature,Bioorg Med Chem Lett,2013,CHEMBL3308376
CHEMBL3601332,1,O=C(CCCCCCC(=O)Nc1ccc2ccnc(Nc3cccc(Cl)c3F)c2c1)NO,Inhibition,,,%,CHEMBL3602653,Inhibition of HDAC in human RPMI8226 cells assessed as upregulation of acetylated histone H3 level after 24 hrs by Western blot analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,RPMI-8226,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL3600352,1,Scientific Literature,Bioorg Med Chem,2015,CHEMBL3307732
CHEMBL3356940,0,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL112148,1,O=C(CCCCCCOc1ccc(-c2ccccc2)cc1)C(F)(F)F,IC50,=,2900,nM,CHEMBL695141,Inhibitory concentration against human histone deacetylase,B,BAO_0000224,protein format,Homo sapiens,None,None,None,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1145900,1,Scientific Literature,J Med Chem,2003,None
CHEMBL54543,0,O=C(CCCCCCNC(=O)c1cccc2[nH]ccc12)NO,IC50,=,80.3,nM,CHEMBL695141,Inhibitory concentration against human histone deacetylase,B,BAO_0000224,protein format,Homo sapiens,None,None,None,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1145900,1,Scientific Literature,J Med Chem,2003,None
CHEMBL294194,0,COc1cc(OC)c2cc(C(=O)NCCCCCCC(=O)NO)[nH]c2c1,IC50,=,3.1,nM,CHEMBL695141,Inhibitory concentration against human histone deacetylase,B,BAO_0000224,protein format,Homo sapiens,None,None,None,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1145900,1,Scientific Literature,J Med Chem,2003,None
CHEMBL27556,0,O=C(NO)c1ccc(CNC(=O)c2ccc3ccccc3c2)cc1,IC50,=,44,nM,CHEMBL697247,Inhibitory concentration against histone deacetylase,B,BAO_0000224,protein format,Homo sapiens,None,None,None,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1145900,1,Scientific Literature,J Med Chem,2003,None
CHEMBL293812,0,COc1ccc2[nH]c(C(=O)NCCCCCCC(=O)NO)cc2c1,IC50,=,6.5,nM,CHEMBL695141,Inhibitory concentration against human histone deacetylase,B,BAO_0000224,protein format,Homo sapiens,None,None,None,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1145900,1,Scientific Literature,J Med Chem,2003,None
CHEMBL3827814,1,CN(Cc1nc2c(N3CCOCC3)nc(-c3ccc(N)cc3)nc2n1C)c1ncc(C(=O)NO)cn1,IC50,=,3.2,nM,CHEMBL3829047,Inhibition of HDAC in human HeLa cell nuclear extract using Ac-Leu-Gly-Lys (Ac)-AMC as substrate after 30 mins by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL3826921,1,Scientific Literature,J Med Chem,2016,CHEMBL3308376
CHEMBL541451,2,N=C(N)NCCC[C@H](N)C(=O)NCC(=O)N[C@@H](CCCCCC(=O)Nc1ccccc1N)C(=O)Nc1ccccc1N,Activity,,,,CHEMBL1036438,Inhibition of HDAC in human GM15850 cells assessed as effect on histone H3 acetylation at 20 uM after 48 hrs by Western blot analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1151874,1,Scientific Literature,Bioorg Med Chem Lett,2009,None
CHEMBL4284448,0,O=C(CCC(CCCC(=O)Nc1ccccc1)Cc1ccccc1)NO,Activity,=,19,%,CHEMBL4252352,Inhibition of HDAC in human HeLa-S3 cell lysates assessed as residual activity at 2 x 10'-4 M preincubated for 15 mins followed by HDAC-Glo substrate addition measured after 35 mins by fluorimetric method relative to control,B,BAO_0000224,protein format,Homo sapiens,None,None,None,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4251567,1,Scientific Literature,Eur J Med Chem,2018,None
CHEMBL4284448,0,O=C(CCC(CCCC(=O)Nc1ccccc1)Cc1ccccc1)NO,Activity,=,35,%,CHEMBL4252354,Inhibition of HDAC in human HeLa-S3 cell lysates assessed as residual activity at 1 x 10'-4 M preincubated for 15 mins followed by HDAC-Glo substrate addition measured after 35 mins by fluorimetric method relative to control,B,BAO_0000224,protein format,Homo sapiens,None,None,None,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4251567,1,Scientific Literature,Eur J Med Chem,2018,None
CHEMBL4277951,0,CCCCCCC(CCCC(=O)Nc1ccccc1)CCC(=O)NO,Activity,=,56,%,CHEMBL4252359,Inhibition of HDAC in human HeLa-S3 cell lysates assessed as residual activity at 5 x 10'-5 M preincubated for 15 mins followed by HDAC-Glo substrate addition measured after 35 mins by fluorimetric method relative to control,B,BAO_0000224,protein format,Homo sapiens,None,None,None,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4251567,1,Scientific Literature,Eur J Med Chem,2018,None
CHEMBL2018302,0,CN1CCc2c(c3ccccc3n2Cc2ccc(C(=O)NO)cc2)C1,Activity,=,76,%,CHEMBL4252361,Inhibition of HDAC in human HeLa-S3 cell lysates assessed as residual activity at 4 x 10'-5 M preincubated for 15 mins followed by HDAC-Glo substrate addition measured after 35 mins by fluorimetric method relative to control,B,BAO_0000224,protein format,Homo sapiens,None,None,None,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4251567,1,Scientific Literature,Eur J Med Chem,2018,None
CHEMBL2018302,0,CN1CCc2c(c3ccccc3n2Cc2ccc(C(=O)NO)cc2)C1,Activity,=,93,%,CHEMBL4252365,Inhibition of HDAC in human HeLa-S3 cell lysates assessed as residual activity at 2 x 10'-5 M preincubated for 15 mins followed by HDAC-Glo substrate addition measured after 35 mins by fluorimetric method relative to control,B,BAO_0000224,protein format,Homo sapiens,None,None,None,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4251567,1,Scientific Literature,Eur J Med Chem,2018,None
CHEMBL3099245,0,O=C(CCCCCCCOc1cccc(-c2nc(N3CCOCC3)c3sccc3n2)c1)NO,IC50,=,610,nM,CHEMBL3100391,Inhibition of HDAC in human HeLa cell nuclear extract using fluor de Lys as substrate after 15 mins by fluorimetric analysis,B,BAO_0000224,protein format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL3097997,1,Scientific Literature,Bioorg Med Chem,2014,CHEMBL3308376
CHEMBL551486,0,O=C(/C=C/c1ccc(-c2ccc(CO)cc2)cc1)NO,Activity,,,,CHEMBL1036483,Inhibition of HDAC in human IGROV1 cells assessed as p53 acetylation at IC50 after 24 hrs by Western blot,B,BAO_0000219,cell-based format,Homo sapiens,None,None,IGROV-1,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1158371,1,Scientific Literature,Eur J Med Chem,2009,CHEMBL3307502
CHEMBL538712,0,CN(C)c1ccc(-c2ccc(/C=C/C(=O)NO)cc2)cc1,Activity,,,,CHEMBL1034728,Inhibition of HDAC in human IGROV1 cells assessed as histone-H4 acetylation at IC50 after 4 hrs by Western blot,B,BAO_0000219,cell-based format,Homo sapiens,None,None,IGROV-1,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1158371,1,Scientific Literature,Eur J Med Chem,2009,CHEMBL3307502
CHEMBL3739529,3,CC(C)(C)OC(=O)ON(C(=O)CCCCCCC(=O)N(OC(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C,Activity,=,17,mU,CHEMBL3744278,Inhibition of HDAC in human MeT-5A cells assessed as hisone H3 acetylation at 100 uM after 16 hrs by BRET assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,MeT-5A,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL3739297,1,Scientific Literature,Bioorg Med Chem Lett,2016,None
CHEMBL1093042,0,CCc1ccc(NC(=O)CCCCC(=O)NO)cc1,IC50,=,26,nM,CHEMBL1116924,Induction of HDAC-mediated histone acetylation in human Caco-2 cells at 5 uM after 6 hrs by indirect ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Caco-2,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1156269,1,Scientific Literature,J Med Chem,2010,CHEMBL3307519
CHEMBL3747391,0,Cc1nc(C(=O)NCCCCCC(=O)NO)cc2c1[nH]c1ccccc12,IC50,=,1430,nM,CHEMBL3751357,Inhibition of HDAC in human HeLa cell nuclear extract using Boc-Lys (Ac)-AMC as substrate after 60 mins by fluorometric analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL3745678,1,Scientific Literature,J Med Chem,2015,CHEMBL3308376
CHEMBL3746246,0,Cc1nc(C(=O)NCCCCC(=O)NO)cc2c1[nH]c1ccccc12,IC50,=,1260,nM,CHEMBL3751357,Inhibition of HDAC in human HeLa cell nuclear extract using Boc-Lys (Ac)-AMC as substrate after 60 mins by fluorometric analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL3745678,1,Scientific Literature,J Med Chem,2015,CHEMBL3308376
CHEMBL100282,0,COc1ccc(N)c(NC(=O)c2ccc(CNC(=O)OCc3cccnc3)cc2)c1,IC50,=,4600,nM,CHEMBL694956,Inhibitory activity against partially purified histone deacetylase of human leukemia K562 cells.,B,BAO_0000219,cell-based format,None,None,None,K562,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1132329,1,Scientific Literature,J Med Chem,1999,CHEMBL3308378
CHEMBL1807693,0,CC(/C=C/c1ccccc1)n1cc(/C=C/C(=O)NO)nn1,IC50,=,62,nM,CHEMBL1810335,Inhibition of HDAC in human HeLa cells using Ac-Arg-Gly-Lys(Ac)-AMC as fluorescent substrate after 20 mins by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1806473,1,Scientific Literature,Eur J Med Chem,2011,CHEMBL3308376
CHEMBL1808162,0,CC(C)C(/C=C/c1ccccc1)n1cc(/C=C/C(=O)NO)nn1,IC50,=,22,nM,CHEMBL1810335,Inhibition of HDAC in human HeLa cells using Ac-Arg-Gly-Lys(Ac)-AMC as fluorescent substrate after 20 mins by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1806473,1,Scientific Literature,Eur J Med Chem,2011,CHEMBL3308376
CHEMBL590567,0,CN(C)c1ccc(-c2cn(CCCCCCCC(=O)NO)nn2)cc1,IC50,=,15.9,nM,CHEMBL1074102,Inhibition of HDAC in human HeLa cell nuclear extracts after 15 mins by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1157662,1,Scientific Literature,Bioorg Med Chem,2010,CHEMBL3308376
CHEMBL4217092,1,Cc1c2ccc(N(C)c3ccnc(Nc4ccc(C(=O)NCCCCCC(=O)NO)cc4)n3)cc2nn1C,IC50,=,17,nM,CHEMBL4195370,Inhibition of HDAC in human HeLa cell nuclear extract using fluorogenic Boc-Lys(acetyl)-AMC as substrate preincubated for 5 mins followed by substrate addition measured after 30 mins by fluorescence-based assay,B,BAO_0000224,protein format,Homo sapiens,None,None,None,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4190394,1,Scientific Literature,J Med Chem,2018,None
CHEMBL98,0,O=C(CCCCCCC(=O)Nc1ccccc1)NO,Inhibition,,,%,CHEMBL4156766,Inhibition of HDAC in human A549 cells assessed as increase in histone H4 acetylation after 24 hrs by Western blot analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,A549,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4152341,1,Scientific Literature,J Med Chem,2018,None
CHEMBL574378,0,CS(=O)(=O)Nc1ccc(C(C(=O)NO)c2ccc(NS(C)(=O)=O)cc2)cc1,IC50,>,50000,nM,CHEMBL1050121,Inhibition of class 1 HDAC in HEK293T cells after 16 hrs by whole cell assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK-293T,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1155182,1,Scientific Literature,Bioorg Med Chem Lett,2009,CHEMBL3706569
CHEMBL573190,0,O=C(NO)C(c1ccc(F)cc1)c1ccc(F)cc1,IC50,=,3500,nM,CHEMBL1050122,Inhibition of class 2a HDAC in HEK293T cells after 16 hrs by whole cell assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK-293T,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1155182,1,Scientific Literature,Bioorg Med Chem Lett,2009,CHEMBL3706569
CHEMBL4449010,0,O=C(CCCCCNC(=S)Nc1ccc2c(c1)C(=O)NC2=O)NO,Inhibition,,,%,CHEMBL4433686,Inhibition of HDAC in human SH-SY5Y cells assessed as increase in acetylation of histone 3 at lysines 9/14 at 5 uM incubated for 30 hrs by Western blot analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,SH-SY5Y,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4433211,1,Scientific Literature,ACS Med Chem Lett,2019,CHEMBL3307740
CHEMBL99,0,CC(/C=C/C(=O)NO)=C\[C@@H](C)C(=O)c1ccc(N(C)C)cc1,IC50,=,26,nM,CHEMBL695138,Inhibitory activity against histone deacetylase (HDAC) enzyme obtained from H1299 human lung carcinoma cell lysates,B,BAO_0000224,protein format,Homo sapiens,None,None,None,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1145132,1,Scientific Literature,J Med Chem,2003,None
CHEMBL408513,0,O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,IC50,=,87,nM,CHEMBL4482112,Inhibition of HDAC in human HeLa nuclear extract using Boc-Lys(Ac)-AMC as substrate preincubated for 5 mins followed by substrate addition and measured after 30 mins by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4480453,1,Scientific Literature,Bioorg Med Chem,2019,CHEMBL3308376
CHEMBL4588104,1,O=C(/C=C/c1ccc(C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)Nc2ccc3ccccc3c2)cc1)NO,IC50,=,62,nM,CHEMBL4482112,Inhibition of HDAC in human HeLa nuclear extract using Boc-Lys(Ac)-AMC as substrate preincubated for 5 mins followed by substrate addition and measured after 30 mins by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4480453,1,Scientific Literature,Bioorg Med Chem,2019,CHEMBL3308376
CHEMBL4592307,1,O=C(/C=C/c1ccc(C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)Nc2ccc(C(F)(F)F)cc2)cc1)NO,IC50,=,560,nM,CHEMBL4482112,Inhibition of HDAC in human HeLa nuclear extract using Boc-Lys(Ac)-AMC as substrate preincubated for 5 mins followed by substrate addition and measured after 30 mins by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4480453,1,Scientific Literature,Bioorg Med Chem,2019,CHEMBL3308376
CHEMBL4542734,1,O=C(/C=C/c1ccc(C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)Nc2ccc(Br)cc2)cc1)NO,IC50,=,19,nM,CHEMBL4482112,Inhibition of HDAC in human HeLa nuclear extract using Boc-Lys(Ac)-AMC as substrate preincubated for 5 mins followed by substrate addition and measured after 30 mins by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4480453,1,Scientific Literature,Bioorg Med Chem,2019,CHEMBL3308376
CHEMBL4549490,0,Cc1ccc(NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)c2ccc(/C=C/C(=O)NO)cc2)cc1,IC50,=,170,nM,CHEMBL4482112,Inhibition of HDAC in human HeLa nuclear extract using Boc-Lys(Ac)-AMC as substrate preincubated for 5 mins followed by substrate addition and measured after 30 mins by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4480453,1,Scientific Literature,Bioorg Med Chem,2019,CHEMBL3308376
CHEMBL178542,0,CS(=O)(=O)NCCCCCC(=O)Nc1ccccc1,Inhibition,=,10,%,CHEMBL831279,Percentage inhibition against histone deacetylase of HeLa cells at 100 uM,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1142831,1,Scientific Literature,Bioorg Med Chem Lett,2005,CHEMBL3308376
CHEMBL4450983,2,O=C(NCCSSCCNC(=O)/C(Cc1ccc2c(c1)OCO2)=N/O)/C(Cc1ccc2c(c1)OCO2)=N/O,IC50,=,130,nM,CHEMBL4427607,Inhibition of HDAC in human HeLa cells using Fluor deLys as substrate assessed as deacetylation of substrate by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4425173,1,Scientific Literature,Bioorg Med Chem Lett,2016,CHEMBL3308376
CHEMBL4548143,1,CC(C)c1ccc(C/C(=N\O)C(=O)NCCSSCCNC(=O)/C(Cc2ccc(C(C)C)cc2)=N/O)cc1,IC50,=,210,nM,CHEMBL4427607,Inhibition of HDAC in human HeLa cells using Fluor deLys as substrate assessed as deacetylation of substrate by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4425173,1,Scientific Literature,Bioorg Med Chem Lett,2016,CHEMBL3308376
CHEMBL4553091,2,CO/N=C(\Cc1ccc(Cl)cc1Cl)C(=O)NCCSSCCNC(=O)/C(Cc1ccc(Cl)cc1Cl)=N/OC,IC50,=,8590,nM,CHEMBL4427607,Inhibition of HDAC in human HeLa cells using Fluor deLys as substrate assessed as deacetylation of substrate by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4425173,1,Scientific Literature,Bioorg Med Chem Lett,2016,CHEMBL3308376
CHEMBL4527088,1,CO/N=C(\Cc1cccc(Cl)c1)C(=O)NCCSSCCNC(=O)/C(Cc1cccc(Cl)c1)=N/OC,IC50,=,4500,nM,CHEMBL4427607,Inhibition of HDAC in human HeLa cells using Fluor deLys as substrate assessed as deacetylation of substrate by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4425173,1,Scientific Literature,Bioorg Med Chem Lett,2016,CHEMBL3308376
CHEMBL4557651,2,O=C(NCCSSCCNC(=O)c1cc(-c2ccc(O)c(Br)c2)[nH]n1)c1cc(-c2ccc(O)c(Br)c2)[nH]n1,IC50,=,680,nM,CHEMBL4427607,Inhibition of HDAC in human HeLa cells using Fluor deLys as substrate assessed as deacetylation of substrate by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL4425173,1,Scientific Literature,Bioorg Med Chem Lett,2016,CHEMBL3308376
CHEMBL1093713,0,Cc1cc(C)cc(NC(=O)CCCCC(=O)NO)c1,Activity,,,,CHEMBL1116931,Induction of HDAC-mediated H3/H4 histone acetylation in human HepG2 cells at 5 uM after 6 hrs by indirect ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HepG2,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1156269,1,Scientific Literature,J Med Chem,2010,CHEMBL3307718
CHEMBL149606,0,O=C(CCCCCCN1C(=O)c2ccccc2C1=O)NO,IC50,=,357,nM,CHEMBL695139,Concentration required to inhibit human Histone deacetylase (HDAC) enzyme by 50%,B,BAO_0000224,protein format,Homo sapiens,None,None,None,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1136015,1,Scientific Literature,J Med Chem,2002,None
CHEMBL113537,0,O=C(CCCCCCC(=O)C(F)(F)F)Nc1ccccc1,IC50,=,6700,nM,CHEMBL695140,In vitro inhibitory activity against human histone deacetylase (HDAC) using HeLa nuclear extract,B,BAO_0000224,protein format,None,None,None,None,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1148417,1,Scientific Literature,Bioorg Med Chem Lett,2004,None
CHEMBL1076794,0,Cc1ccccc1NC(=O)CCCCC(=O)NO,Activity,,,,CHEMBL1116925,Induction of HDAC-mediated histone hyperacetylation in human Caco-2 cells at 5 uM after 6 hrs by indirect ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Caco-2,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1156269,1,Scientific Literature,J Med Chem,2010,CHEMBL3307519
CHEMBL98,0,O=C(CCCCCCC(=O)Nc1ccccc1)NO,Activity,,,,CHEMBL1116928,Induction of HDAC-mediated histone acetylation in human HepG2 cells at 5 uM after 6 hrs by indirect ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HepG2,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1156269,1,Scientific Literature,J Med Chem,2010,CHEMBL3307718
CHEMBL1092032,0,Cc1ccc(NC(=O)CCCCC(=O)NO)c(C)c1,Activity,,,,CHEMBL1116928,Induction of HDAC-mediated histone acetylation in human HepG2 cells at 5 uM after 6 hrs by indirect ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HepG2,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1156269,1,Scientific Literature,J Med Chem,2010,CHEMBL3307718
CHEMBL1093043,0,Cc1cccc(NC(=O)CCCCC(=O)NO)c1C,Activity,,,,CHEMBL1116928,Induction of HDAC-mediated histone acetylation in human HepG2 cells at 5 uM after 6 hrs by indirect ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HepG2,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1156269,1,Scientific Literature,J Med Chem,2010,CHEMBL3307718
